time,base_pos,heading
3.4379999999997324,[ 0.06749694 -0.00245846  0.05516554],[ 0.10577372 -3.14159265 -3.14159265 -3.14159265]
3.4389999999997323,[ 0.06752349 -0.00244254  0.05514866],[ 0.10499797 -3.14159265 -3.14159265 -3.14159265]
3.439999999999732,[ 0.0675502  -0.002425    0.05513004],[ 0.10420692 -3.14159265 -3.14159265 -3.14159265]
3.440999999999732,[ 0.06757683 -0.00240585  0.05510993],[ 0.10340768 -3.14159265 -3.14159265 -3.14159265]
3.441999999999732,[ 0.06760316 -0.00238511  0.05508856],[ 0.10260633 -3.14159265 -3.14159265 -3.14159265]
3.442999999999732,[ 0.06763043 -0.00236317  0.05506476],[ 0.10176085 -3.14159265 -3.14159265 -3.14159265]
3.4439999999997317,[ 0.06765849 -0.00233993  0.05503873],[ 0.10088349 -3.14159265 -3.14159265 -3.14159265]
3.4449999999997316,[ 0.06768706 -0.00231539  0.05501078],[ 0.099984   -3.14159265 -3.14159265 -3.14159265]
3.4459999999997315,[ 0.06771589 -0.00228956  0.05498123],[ 0.09907076 -3.14159265 -3.14159265 -3.14159265]
3.4469999999997314,[ 0.06774471 -0.00226245  0.05495037],[ 0.09815101 -3.14159265 -3.14159265 -3.14159265]
3.4479999999997313,[ 0.0677733  -0.00223408  0.05491844],[ 0.09723092 -3.14159265 -3.14159265 -3.14159265]
3.448999999999731,[ 0.0678031  -0.00220476  0.05488401],[ 0.09626843 -3.14159265 -3.14159265 -3.14159265]
3.449999999999731,[ 0.0678338  -0.00217448  0.05484751],[ 0.09527569 -3.14159265 -3.14159265 -3.14159265]
3.450999999999731,[ 0.06786508 -0.00214324  0.05480934],[ 0.0942625  -3.14159265 -3.14159265 -3.14159265]
3.451999999999731,[ 0.06789666 -0.00211102  0.05476986],[ 0.09323736 -3.14159265 -3.14159265 -3.14159265]
3.4529999999997307,[ 0.06792827 -0.00207782  0.05472939],[ 0.09220757 -3.14159265 -3.14159265 -3.14159265]
3.4539999999997306,[ 0.06795895 -0.00204455  0.0546898 ],[ 0.09120594 -3.14159265 -3.14159265 -3.14159265]
3.4549999999997305,[ 0.06799056 -0.00201268  0.05465152],[ 0.09020414 -3.14159265 -3.14159265 -3.14159265]
3.4559999999997304,[ 0.06802277 -0.00198194  0.05461433],[ 0.08921133 -3.14159265 -3.14159265 -3.14159265]
3.4569999999997303,[ 0.0680552  -0.00195219  0.05457822],[ 0.08823497 -3.14159265 -3.14159265 -3.14159265]
3.45799999999973,[ 0.06808743 -0.00192334  0.05454331],[ 0.08728196 -3.14159265 -3.14159265 -3.14159265]
3.45899999999973,[ 0.06811911 -0.00189533  0.05450969],[ 0.08635889 -3.14159265 -3.14159265 -3.14159265]
3.45999999999973,[ 0.06814989 -0.00186813  0.05447745],[ 0.08547144 -3.14159265 -3.14159265 -3.14159265]
3.46099999999973,[ 0.06818163 -0.00184325  0.05444728],[ 0.08459211 -3.14159265 -3.14159265 -3.14159265]
3.4619999999997297,[ 0.06821397 -0.00182042  0.05441892],[ 0.08373002 -3.14159265 -3.14159265 -3.14159265]
3.4629999999997296,[ 0.06824663 -0.00179944  0.05439218],[ 0.08289256 -3.14159265 -3.14159265 -3.14159265]
3.4639999999997295,[ 0.06827923 -0.00178011  0.054367  ],[ 0.08208476 -3.14159265 -3.14159265 -3.14159265]
3.4649999999997294,[ 0.06831143 -0.00176227  0.05434334],[ 0.08131104 -3.14159265 -3.14159265 -3.14159265]
3.4659999999997293,[ 0.06834291 -0.00174575  0.05432116],[ 0.08057524 -3.14159265 -3.14159265 -3.14159265]
3.466999999999729,[ 0.06837552 -0.00173202  0.05430115],[ 0.07984791 -3.14159265 -3.14159265 -3.14159265]
3.467999999999729,[ 0.06840889 -0.00172073  0.05428296],[ 0.07913733 -3.14159265 -3.14159265 -3.14159265]
3.468999999999729,[ 0.06844274 -0.00171159  0.05426631],[ 0.07845039 -3.14159265 -3.14159265 -3.14159265]
3.469999999999729,[ 0.06847673 -0.00170436  0.0542511 ],[ 0.07779236 -3.14159265 -3.14159265 -3.14159265]
3.4709999999997287,[ 0.0685105  -0.00169882  0.05423726],[ 0.07716758 -3.14159265 -3.14159265 -3.14159265]
3.4719999999997286,[ 0.0685437  -0.00169479  0.05422475],[ 0.07657989 -3.14159265 -3.14159265 -3.14159265]
3.4729999999997285,[ 0.06857825 -0.00169366  0.05421438],[ 0.07599988 -3.14159265 -3.14159265 -3.14159265]
3.4739999999997284,[ 0.06861373 -0.00169504  0.05420574],[ 0.07543548 -3.14159265 -3.14159265 -3.14159265]
3.4749999999997283,[ 0.06864977 -0.00169865  0.05419847],[ 0.07489329 -3.14159265 -3.14159265 -3.14159265]
3.475999999999728,[ 0.06868603 -0.00170419  0.05419243],[ 0.07437873 -3.14159265 -3.14159265 -3.14159265]
3.476999999999728,[ 0.06872213 -0.00171141  0.05418755],[ 0.07389601 -3.14159265 -3.14159265 -3.14159265]
3.477999999999728,[ 0.06875772 -0.00172008  0.05418378],[ 0.07344886 -3.14159265 -3.14159265 -3.14159265]
3.478999999999728,[ 0.06879485 -0.00173199  0.05418156],[ 0.07301107 -3.14159265 -3.14159265 -3.14159265]
3.4799999999997278,[ 0.06883306 -0.00174674  0.05418046],[ 0.07259083 -3.14159265 -3.14159265 -3.14159265]
3.4809999999997276,[ 0.06887199 -0.00176399  0.05418018],[ 0.07219487 -3.14159265 -3.14159265 -3.14159265]
3.4819999999997275,[ 0.06891116 -0.00178342  0.05418064],[ 0.07182772 -3.14159265 -3.14159265 -3.14159265]
3.4829999999997274,[ 0.06895019 -0.00180473  0.05418182],[ 0.0714935  -3.14159265 -3.14159265 -3.14159265]
3.4839999999997273,[ 0.06898871 -0.00182761  0.05418368],[ 0.07119577 -3.14159265 -3.14159265 -3.14159265]
3.484999999999727,[ 0.06902883 -0.00185347  0.05418689],[ 0.07090673 -3.14159265 -3.14159265 -3.14159265]
3.485999999999727,[ 0.06907013 -0.0018819   0.05419098],[ 0.07063432 -3.14159265 -3.14159265 -3.14159265]
3.486999999999727,[ 0.06911208 -0.00191253  0.05419574],[ 0.0703843  -3.14159265 -3.14159265 -3.14159265]
3.487999999999727,[ 0.06915418 -0.00194505  0.05420105],[ 0.07016079 -3.14159265 -3.14159265 -3.14159265]
3.4889999999997268,[ 0.06919603 -0.00197912  0.05420685],[ 0.0699676  -3.14159265 -3.14159265 -3.14159265]
3.4899999999997267,[ 0.06923726 -0.00201444  0.05421311],[ 0.06980804 -3.14159265 -3.14159265 -3.14159265]
3.4909999999997265,[ 0.06928012 -0.00205241  0.05422033],[ 0.06965519 -3.14159265 -3.14159265 -3.14159265]
3.4919999999997264,[ 0.06932412 -0.00209261  0.05422812],[ 0.0695163  -3.14159265 -3.14159265 -3.14159265]
3.4929999999997263,[ 0.0693687  -0.00213468  0.05423632],[ 0.06939582 -3.14159265 -3.14159265 -3.14159265]
3.493999999999726,[ 0.06941336 -0.00217831  0.05424481],[ 0.06929783 -3.14159265 -3.14159265 -3.14159265]
3.494999999999726,[ 0.06945767 -0.00222315  0.05425353],[ 0.06922608 -3.14159265 -3.14159265 -3.14159265]
3.495999999999726,[ 0.06950128 -0.00226847  0.05426272],[ 0.06918052 -3.14159265 -3.14159265 -3.14159265]
3.496999999999726,[ 0.06954654 -0.00231549  0.05427298],[ 0.06913405 -3.14159265 -3.14159265 -3.14159265]
3.4979999999997258,[ 0.0695929  -0.00236379  0.05428396],[ 0.06909287 -3.14159265 -3.14159265 -3.14159265]
3.4989999999997257,[ 0.06963982 -0.00241302  0.05429547],[ 0.06906119 -3.14159265 -3.14159265 -3.14159265]
3.4999999999997256,[ 0.06968678 -0.00246289  0.05430733],[ 0.06904289 -3.14159265 -3.14159265 -3.14159265]
3.5009999999997254,[ 0.06973331 -0.00251312  0.05431939],[ 0.06904154 -3.14159265 -3.14159265 -3.14159265]
3.5019999999997253,[ 0.06977903 -0.00256344  0.05433156],[ 0.06906043 -3.14159265 -3.14159265 -3.14159265]
3.5029999999997252,[ 0.06982612 -0.00261502  0.05434465],[ 0.06908178 -3.14159265 -3.14159265 -3.14159265]
3.503999999999725,[ 0.06987399 -0.00266741  0.05435832],[ 0.06910834 -3.14159265 -3.14159265 -3.14159265]
3.504999999999725,[ 0.06992214 -0.0027203   0.05437235],[ 0.06914343 -3.14159265 -3.14159265 -3.14159265]
3.505999999999725,[ 0.06997007 -0.00277338  0.05438656],[ 0.06919027 -3.14159265 -3.14159265 -3.14159265]
3.506999999999725,[ 0.07001734 -0.00282639  0.05440076],[ 0.06925185 -3.14159265 -3.14159265 -3.14159265]
3.5079999999997247,[ 0.0700636  -0.00287908  0.05441485],[ 0.06933041 -3.14159265 -3.14159265 -3.14159265]
3.5089999999997246,[ 0.07010949 -0.0029325   0.05443122],[ 0.06945099 -3.14159265 -3.14159265 -3.14159265]
3.5099999999997245,[ 0.07015465 -0.00298625  0.05444923],[ 0.06960892 -3.14159265 -3.14159265 -3.14159265]
3.5109999999997243,[ 0.07019872 -0.00304001  0.05446837],[ 0.06980028 -3.14159265 -3.14159265 -3.14159265]
3.5119999999997242,[ 0.0702414  -0.00309348  0.05448821],[ 0.0700216  -3.14159265 -3.14159265 -3.14159265]
3.512999999999724,[ 0.07028241 -0.00314641  0.05450837],[ 0.07026984 -3.14159265 -3.14159265 -3.14159265]
3.513999999999724,[ 0.07032159 -0.00319854  0.05452857],[ 0.07054254 -3.14159265 -3.14159265 -3.14159265]
3.514999999999724,[ 0.07035967 -0.00325103  0.05455122],[ 0.07086513 -3.14159265 -3.14159265 -3.14159265]
3.515999999999724,[ 0.0703964  -0.00330353  0.05457552],[ 0.07122963 -3.14159265 -3.14159265 -3.14159265]
3.5169999999997237,[ 0.07043153 -0.00335575  0.05460084],[ 0.07162923 -3.14159265 -3.14159265 -3.14159265]
3.5179999999997236,[ 0.07046488 -0.00340745  0.05462664],[ 0.07205797 -3.14159265 -3.14159265 -3.14159265]
3.5189999999997235,[ 0.07049627 -0.00345842  0.05465243],[ 0.07251067 -3.14159265 -3.14159265 -3.14159265]
3.5199999999997234,[ 0.07052562 -0.00350842  0.05467785],[ 0.07298292 -3.14159265 -3.14159265 -3.14159265]
3.5209999999997232,[ 0.07055379 -0.00355863  0.05470524],[ 0.07349981 -3.14159265 -3.14159265 -3.14159265]
3.521999999999723,[ 0.07058057 -0.00360871  0.05473369],[ 0.07405166 -3.14159265 -3.14159265 -3.14159265]
3.522999999999723,[ 0.07060581 -0.0036584   0.05476253],[ 0.0746302  -3.14159265 -3.14159265 -3.14159265]
3.523999999999723,[ 0.07062936 -0.00370746  0.05479114],[ 0.07522798 -3.14159265 -3.14159265 -3.14159265]
3.524999999999723,[ 0.0706511  -0.00375566  0.054819  ],[ 0.07583873 -3.14159265 -3.14159265 -3.14159265]
3.5259999999997227,[ 0.07067099 -0.00380279  0.05484574],[ 0.07645731 -3.14159265 -3.14159265 -3.14159265]
3.5269999999997226,[ 0.07068987 -0.00384991  0.05487351],[ 0.07710823 -3.14159265 -3.14159265 -3.14159265]
3.5279999999997225,[ 0.07070756 -0.00389666  0.05490138],[ 0.07778098 -3.14159265 -3.14159265 -3.14159265]
3.5289999999997224,[ 0.0707239  -0.0039428   0.05492867],[ 0.07846696 -3.14159265 -3.14159265 -3.14159265]
3.5299999999997222,[ 0.07073877 -0.0039881   0.0549548 ],[ 0.07915906 -3.14159265 -3.14159265 -3.14159265]
3.530999999999722,[ 0.07075207 -0.00403236  0.05497932],[ 0.07985148 -3.14159265 -3.14159265 -3.14159265]
3.531999999999722,[ 0.07076381 -0.00407537  0.055002  ],[ 0.0805398  -3.14159265 -3.14159265 -3.14159265]
3.532999999999722,[ 0.07077476 -0.00411813  0.05502487],[ 0.08124898 -3.14159265 -3.14159265 -3.14159265]
3.533999999999722,[ 0.07078472 -0.00416037  0.05504714],[ 0.08196988 -3.14159265 -3.14159265 -3.14159265]
3.5349999999997217,[ 0.07079295 -0.00419997  0.05506538],[ 0.08266253 -3.14159265 -3.14159265 -3.14159265]
3.5359999999997216,[ 0.07079954 -0.00423704  0.05507988],[ 0.0833283  -3.14159265 -3.14159265 -3.14159265]
3.5369999999997215,[ 0.07080455 -0.00427165  0.05509086],[ 0.08396834 -3.14159265 -3.14159265 -3.14159265]
3.5379999999997214,[ 0.07080807 -0.00430385  0.05509856],[ 0.08458358 -3.14159265 -3.14159265 -3.14159265]
3.5389999999997213,[ 0.07081008 -0.00433365  0.05510313],[ 0.08518174 -3.14159265 -3.14159265 -3.14159265]
3.539999999999721,[ 0.07081064 -0.0043611   0.05510463],[ 0.08576181 -3.14159265 -3.14159265 -3.14159265]
3.540999999999721,[ 0.07080981 -0.00438626  0.05510319],[ 0.08632261 -3.14159265 -3.14159265 -3.14159265]
3.541999999999721,[ 0.07080767 -0.00440918  0.05509892],[ 0.08686302 -3.14159265 -3.14159265 -3.14159265]
3.542999999999721,[ 0.07080431 -0.00442992  0.05509199],[ 0.08738195 -3.14159265 -3.14159265 -3.14159265]
3.5439999999997207,[ 0.0707998  -0.00444855  0.05508254],[ 0.08787831 -3.14159265 -3.14159265 -3.14159265]
3.5449999999997206,[ 0.07079404 -0.00446502  0.05507074],[ 0.08836094 -3.14159265 -3.14159265 -3.14159265]
3.5459999999997205,[ 0.0707871  -0.00447937  0.05505655],[ 0.08882679 -3.14159265 -3.14159265 -3.14159265]
3.5469999999997204,[ 0.07077905 -0.00449164  0.05503999],[ 0.08927297 -3.14159265 -3.14159265 -3.14159265]
3.5479999999997203,[ 0.07076996 -0.00450187  0.05502111],[ 0.08969688 -3.14159265 -3.14159265 -3.14159265]
3.54899999999972,[ 0.07075993 -0.0045101   0.055     ],[ 0.09009621 -3.14159265 -3.14159265 -3.14159265]
3.54999999999972,[ 0.07074904 -0.00451637  0.05497676],[ 0.09046887 -3.14159265 -3.14159265 -3.14159265]
3.55099999999972,[ 0.0707371  -0.00452059  0.05495158],[ 0.09082634 -3.14159265 -3.14159265 -3.14159265]
3.55199999999972,[ 0.07072416 -0.00452278  0.05492435],[ 0.09116432 -3.14159265 -3.14159265 -3.14159265]
3.5529999999997197,[ 0.07071031 -0.00452295  0.05489502],[ 0.09147892 -3.14159265 -3.14159265 -3.14159265]
3.5539999999997196,[ 0.07069565 -0.00452112  0.05486356],[ 0.09176669 -3.14159265 -3.14159265 -3.14159265]
3.5549999999997195,[ 0.07068027 -0.0045173   0.05483002],[ 0.09202464 -3.14159265 -3.14159265 -3.14159265]
3.5559999999997194,[ 0.07066427 -0.00451151  0.05479443],[ 0.09225015 -3.14159265 -3.14159265 -3.14159265]
3.5569999999997193,[ 0.07064732 -0.00450361  0.05475712],[ 0.09245831 -3.14159265 -3.14159265 -3.14159265]
3.557999999999719,[ 0.07062951 -0.0044936   0.05471786],[ 0.09264384 -3.14159265 -3.14159265 -3.14159265]
3.558999999999719,[ 0.07061094 -0.00448146  0.05467655],[ 0.09280196 -3.14159265 -3.14159265 -3.14159265]
3.559999999999719,[ 0.07059172 -0.0044672   0.05463313],[ 0.09292856 -3.14159265 -3.14159265 -3.14159265]
3.560999999999719,[ 0.07057195 -0.0044508   0.05458757],[ 0.09302005 -3.14159265 -3.14159265 -3.14159265]
3.5619999999997187,[ 0.07055174 -0.00443227  0.05453988],[ 0.09307334 -3.14159265 -3.14159265 -3.14159265]
3.5629999999997186,[ 0.07053064 -0.00441143  0.05449055],[ 0.09310776 -3.14159265 -3.14159265 -3.14159265]
3.5639999999997185,[ 0.07050875 -0.00438826  0.05443926],[ 0.09311694 -3.14159265 -3.14159265 -3.14159265]
3.5649999999997184,[ 0.07048618 -0.00436273  0.05438585],[ 0.09309522 -3.14159265 -3.14159265 -3.14159265]
3.5659999999997183,[ 0.07046307 -0.00433484  0.05433023],[ 0.09303774 -3.14159265 -3.14159265 -3.14159265]
3.566999999999718,[ 0.07043952 -0.00430457  0.05427233],[ 0.0929403  -3.14159265 -3.14159265 -3.14159265]
3.567999999999718,[ 0.07041526 -0.00427356  0.0542145 ],[ 0.0928356  -3.14159265 -3.14159265 -3.14159265]
3.568999999999718,[ 0.0703902  -0.00424288  0.05415868],[ 0.09275133 -3.14159265 -3.14159265 -3.14159265]
3.569999999999718,[ 0.0703644  -0.00421227  0.0541041 ],[ 0.0926799  -3.14159265 -3.14159265 -3.14159265]
3.5709999999997177,[ 0.07033798 -0.00418156  0.05405029],[ 0.0926152  -3.14159265 -3.14159265 -3.14159265]
3.5719999999997176,[ 0.07031102 -0.00415066  0.05399693],[ 0.09255227 -3.14159265 -3.14159265 -3.14159265]
3.5729999999997175,[ 0.0702836  -0.00411957  0.05394385],[ 0.09248658 -3.14159265 -3.14159265 -3.14159265]
3.5739999999997174,[ 0.07025579 -0.00408833  0.05389101],[ 0.09241502 -3.14159265 -3.14159265 -3.14159265]
3.5749999999997173,[ 0.07022726 -0.00405845  0.05384099],[ 0.09235941 -3.14159265 -3.14159265 -3.14159265]
3.575999999999717,[ 0.07019812 -0.00402972  0.05379301],[ 0.09231383 -3.14159265 -3.14159265 -3.14159265]
3.576999999999717,[ 0.07016851 -0.00400198  0.05374651],[ 0.09227341 -3.14159265 -3.14159265 -3.14159265]
3.577999999999717,[ 0.07013858 -0.00397506  0.05370107],[ 0.09223431 -3.14159265 -3.14159265 -3.14159265]
3.578999999999717,[ 0.07010848 -0.00394879  0.0536563 ],[ 0.09219351 -3.14159265 -3.14159265 -3.14159265]
3.5799999999997167,[ 0.07007838 -0.00392301  0.05361192],[ 0.09214869 -3.14159265 -3.14159265 -3.14159265]
3.5809999999997166,[ 0.07004787 -0.00389934  0.05357093],[ 0.09210879 -3.14159265 -3.14159265 -3.14159265]
3.5819999999997165,[ 0.07001709 -0.00387745  0.05353225],[ 0.09206582 -3.14159265 -3.14159265 -3.14159265]
3.5829999999997164,[ 0.06998622 -0.00385708  0.05349516],[ 0.09201367 -3.14159265 -3.14159265 -3.14159265]
3.5839999999997163,[ 0.06995543 -0.003838    0.0534591 ],[ 0.09194824 -3.14159265 -3.14159265 -3.14159265]
3.584999999999716,[ 0.06992486 -0.00382003  0.05342365],[ 0.0918683  -3.14159265 -3.14159265 -3.14159265]
3.585999999999716,[ 0.06989464 -0.00380304  0.0533885 ],[ 0.09177376 -3.14159265 -3.14159265 -3.14159265]
3.586999999999716,[ 0.06986451 -0.00378856  0.05335706],[ 0.09167562 -3.14159265 -3.14159265 -3.14159265]
3.587999999999716,[ 0.06983459 -0.0037763   0.05332821],[ 0.09156799 -3.14159265 -3.14159265 -3.14159265]
3.5889999999997158,[ 0.06980501 -0.00376602  0.05330117],[ 0.09144697 -3.14159265 -3.14159265 -3.14159265]
3.5899999999997156,[ 0.06977586 -0.00375752  0.0532753 ],[ 0.09131048 -3.14159265 -3.14159265 -3.14159265]
3.5909999999997155,[ 0.06974724 -0.00375058  0.05325013],[ 0.0911579  -3.14159265 -3.14159265 -3.14159265]
3.5919999999997154,[ 0.06971923 -0.00374501  0.05322526],[ 0.09098978 -3.14159265 -3.14159265 -3.14159265]
3.5929999999997153,[ 0.06969163 -0.00374222  0.05320433],[ 0.09081729 -3.14159265 -3.14159265 -3.14159265]
3.593999999999715,[ 0.06966627 -0.003742    0.05318421],[ 0.09061966 -3.14159265 -3.14159265 -3.14159265]
3.594999999999715,[ 0.06964289 -0.00374399  0.05316463],[ 0.09039887 -3.14159265 -3.14159265 -3.14159265]
3.595999999999715,[ 0.06962125 -0.00374788  0.05314538],[ 0.09015751 -3.14159265 -3.14159265 -3.14159265]
3.596999999999715,[ 0.06960113 -0.00375338  0.05312627],[ 0.08989862 -3.14159265 -3.14159265 -3.14159265]
3.5979999999997148,[ 0.06958232 -0.00376023  0.0531072 ],[ 0.08962548 -3.14159265 -3.14159265 -3.14159265]
3.5989999999997146,[ 0.06956579 -0.00376978  0.05309052],[ 0.08933942 -3.14159265 -3.14159265 -3.14159265]
3.5999999999997145,[ 0.06955121 -0.00378162  0.05307564],[ 0.08903911 -3.14159265 -3.14159265 -3.14159265]
3.6009999999997144,[ 0.06953831 -0.0037954   0.05306211],[ 0.08872469 -3.14159265 -3.14159265 -3.14159265]
3.6019999999997143,[ 0.06952682 -0.00381077  0.05304956],[ 0.088397   -3.14159265 -3.14159265 -3.14159265]
3.602999999999714,[ 0.06951652 -0.00382742  0.0530377 ],[ 0.08805747 -3.14159265 -3.14159265 -3.14159265]
3.603999999999714,[ 0.06950719 -0.00384506  0.05302631],[ 0.08770797 -3.14159265 -3.14159265 -3.14159265]
3.604999999999714,[ 0.06949976 -0.00386491  0.05301764],[ 0.08735064 -3.14159265 -3.14159265 -3.14159265]
3.605999999999714,[ 0.06949394 -0.0038866   0.05301102],[ 0.0869828  -3.14159265 -3.14159265 -3.14159265]
3.6069999999997138,[ 0.06948947 -0.00390979  0.05300595],[ 0.08660277 -3.14159265 -3.14159265 -3.14159265]
3.6079999999997137,[ 0.06948609 -0.00393416  0.05300202],[ 0.08620981 -3.14159265 -3.14159265 -3.14159265]
3.6089999999997135,[ 0.06948357 -0.00395942  0.05299884],[ 0.08580471 -3.14159265 -3.14159265 -3.14159265]
3.6099999999997134,[ 0.06948169 -0.00398527  0.05299612],[ 0.08538889 -3.14159265 -3.14159265 -3.14159265]
3.6109999999997133,[ 0.06948136 -0.00401288  0.05299602],[ 0.08496637 -3.14159265 -3.14159265 -3.14159265]
3.611999999999713,[ 0.06948231 -0.00404185  0.05299784],[ 0.08453421 -3.14159265 -3.14159265 -3.14159265]
3.612999999999713,[ 0.06948428 -0.00407187  0.05300106],[ 0.08409057 -3.14159265 -3.14159265 -3.14159265]
3.613999999999713,[ 0.06948705 -0.00410266  0.05300523],[ 0.08363461 -3.14159265 -3.14159265 -3.14159265]
3.614999999999713,[ 0.06949042 -0.00413393  0.05300998],[ 0.08316628 -3.14159265 -3.14159265 -3.14159265]
3.6159999999997128,[ 0.06949418 -0.00416545  0.053015  ],[ 0.08268618 -3.14159265 -3.14159265 -3.14159265]
3.6169999999997127,[ 0.06949922 -0.00419834  0.05302239],[ 0.08219964 -3.14159265 -3.14159265 -3.14159265]
3.6179999999997126,[ 0.06950528 -0.00423223  0.05303147],[ 0.08170359 -3.14159265 -3.14159265 -3.14159265]
3.6189999999997124,[ 0.06951215 -0.00426682  0.05304168],[ 0.08119614 -3.14159265 -3.14159265 -3.14159265]
3.6199999999997123,[ 0.06951962 -0.00430184  0.05305259],[ 0.08067637 -3.14159265 -3.14159265 -3.14159265]
3.6209999999997122,[ 0.0695275  -0.00433702  0.05306382],[ 0.08014417 -3.14159265 -3.14159265 -3.14159265]
3.621999999999712,[ 0.06953561 -0.00437214  0.05307505],[ 0.07960006 -3.14159265 -3.14159265 -3.14159265]
3.622999999999712,[ 0.06954481 -0.00440833  0.05308839],[ 0.07904919 -3.14159265 -3.14159265 -3.14159265]
3.623999999999712,[ 0.0695549  -0.00444525  0.05310315],[ 0.07848838 -3.14159265 -3.14159265 -3.14159265]
3.624999999999712,[ 0.06956565 -0.0044826   0.05311879],[ 0.07791569 -3.14159265 -3.14159265 -3.14159265]
3.6259999999997117,[ 0.06957688 -0.00452011  0.05313486],[ 0.07733014 -3.14159265 -3.14159265 -3.14159265]
3.6269999999997116,[ 0.0695884  -0.00455754  0.05315099],[ 0.07673154 -3.14159265 -3.14159265 -3.14159265]
3.6279999999997115,[ 0.06960005 -0.00459468  0.05316685],[ 0.07612038 -3.14159265 -3.14159265 -3.14159265]
3.6289999999997113,[ 0.0696127  -0.00463266  0.05318458],[ 0.07550164 -3.14159265 -3.14159265 -3.14159265]
3.6299999999997112,[ 0.06962611 -0.00467115  0.05320347],[ 0.07487217 -3.14159265 -3.14159265 -3.14159265]
3.630999999999711,[ 0.0696401  -0.00470986  0.053223  ],[ 0.07423004 -3.14159265 -3.14159265 -3.14159265]
3.631999999999711,[ 0.06965448 -0.00474853  0.05324271],[ 0.07357432 -3.14159265 -3.14159265 -3.14159265]
3.632999999999711,[ 0.06966908 -0.00478692  0.05326223],[ 0.0729049  -3.14159265 -3.14159265 -3.14159265]
3.633999999999711,[ 0.06968372 -0.00482482  0.05328125],[ 0.07222238 -3.14159265 -3.14159265 -3.14159265]
3.6349999999997107,[ 0.06969926 -0.0048634   0.0533019 ],[ 0.0715317  -3.14159265 -3.14159265 -3.14159265]
3.6359999999997106,[ 0.06971546 -0.00490231  0.05332349],[ 0.07082987 -3.14159265 -3.14159265 -3.14159265]
3.6369999999997105,[ 0.06973215 -0.00494127  0.05334548],[ 0.07011516 -3.14159265 -3.14159265 -3.14159265]
3.6379999999997104,[ 0.06974913 -0.00498004  0.05336743],[ 0.06938684 -3.14159265 -3.14159265 -3.14159265]
3.6389999999997102,[ 0.06976623 -0.00501837  0.05338898],[ 0.06864505 -3.14159265 -3.14159265 -3.14159265]
3.63999999999971,[ 0.06978319 -0.00505615  0.05340987],[ 0.06789304 -3.14159265 -3.14159265 -3.14159265]
3.64099999999971,[ 0.06980072 -0.00509462  0.05343234],[ 0.06713843 -3.14159265 -3.14159265 -3.14159265]
3.64199999999971,[ 0.06981854 -0.00513352  0.05345573],[ 0.06638062 -3.14159265 -3.14159265 -3.14159265]
3.64299999999971,[ 0.06983638 -0.00517261  0.05347956],[ 0.06562024 -3.14159265 -3.14159265 -3.14159265]
3.6439999999997097,[ 0.06985398 -0.00521169  0.05350344],[ 0.06485888 -3.14159265 -3.14159265 -3.14159265]
3.6449999999997096,[ 0.0698711  -0.00525058  0.05352705],[ 0.06409895 -3.14159265 -3.14159265 -3.14159265]
3.6459999999997095,[ 0.06988749 -0.0052891   0.05355012],[ 0.06334347 -3.14159265 -3.14159265 -3.14159265]
3.6469999999997094,[ 0.06990389 -0.00532847  0.05357483],[ 0.06259942 -3.14159265 -3.14159265 -3.14159265]
3.6479999999997093,[ 0.06992003 -0.00536837  0.05360052],[ 0.06186569 -3.14159265 -3.14159265 -3.14159265]
3.648999999999709,[ 0.06993567 -0.00540854  0.05362668],[ 0.06114218 -3.14159265 -3.14159265 -3.14159265]
3.649999999999709,[ 0.06995061 -0.00544873  0.05365286],[ 0.06042962 -3.14159265 -3.14159265 -3.14159265]
3.650999999999709,[ 0.06996463 -0.00548872  0.05367871],[ 0.05972948 -3.14159265 -3.14159265 -3.14159265]
3.651999999999709,[ 0.06997754 -0.0055283   0.05370394],[ 0.05904374 -3.14159265 -3.14159265 -3.14159265]
3.6529999999997087,[ 0.06999006 -0.00556866  0.0537307 ],[ 0.05837812 -3.14159265 -3.14159265 -3.14159265]
3.6539999999997086,[ 0.070002   -0.00560947  0.05375829],[ 0.0577304  -3.14159265 -3.14159265 -3.14159265]
3.6549999999997085,[ 0.07001316 -0.00565042  0.05378617],[ 0.05709934 -3.14159265 -3.14159265 -3.14159265]
3.6559999999997084,[ 0.07002336 -0.00569125  0.05381388],[ 0.05648453 -3.14159265 -3.14159265 -3.14159265]
3.6569999999997083,[ 0.07003245 -0.00573173  0.05384104],[ 0.05588629 -3.14159265 -3.14159265 -3.14159265]
3.657999999999708,[ 0.07004027 -0.00577163  0.05386734],[ 0.0553055  -3.14159265 -3.14159265 -3.14159265]
3.658999999999708,[ 0.07004756 -0.00581214  0.05389492],[ 0.05474666 -3.14159265 -3.14159265 -3.14159265]
3.659999999999708,[ 0.07005417 -0.0058529   0.05392308],[ 0.05420657 -3.14159265 -3.14159265 -3.14159265]
3.660999999999708,[ 0.07005995 -0.00589363  0.05395125],[ 0.05368305 -3.14159265 -3.14159265 -3.14159265]
3.6619999999997077,[ 0.07006475 -0.00593405  0.05397899],[ 0.0531748  -3.14159265 -3.14159265 -3.14159265]
3.6629999999997076,[ 0.07006846 -0.00597394  0.05400591],[ 0.05268131 -3.14159265 -3.14159265 -3.14159265]
